algorithm,operation,security_level,time_us,run_number,energy_uj
ML-DSA,sign,44,157477,14,12472.2
ML-DSA,sign,44,70154,15,5556.2
ML-DSA,sign,44,264908,16,20980.7
ML-DSA,sign,44,95669,17,7577.0
ML-DSA,sign,44,213881,18,16939.4
ML-DSA,sign,44,203136,19,16088.4
ML-DSA,sign,44,101048,20,8003.0
ML-DSA,sign,44,157578,21,12480.2
ML-DSA,sign,44,367109,22,29075.0
ML-DSA,sign,44,70170,23,5557.5
ML-DSA,sign,44,203067,24,16082.9
ML-DSA,sign,44,95757,25,7584.0
ML-DSA,sign,44,95676,26,7577.5
ML-DSA,sign,44,95639,27,7574.6
ML-DSA,sign,44,126605,28,10027.1
ML-DSA,sign,44,259656,29,20564.8
ML-DSA,sign,44,183010,30,14494.4
ML-DSA,sign,44,146744,31,11622.1
ML-DSA,sign,44,70142,32,5555.2
ML-DSA,sign,44,131934,33,10449.2
ML-DSA,sign,44,70174,34,5557.8
ML-DSA,sign,44,70159,35,5556.6
ML-DSA,sign,44,203203,36,16093.7
ML-DSA,sign,44,208524,37,16515.1
ML-DSA,sign,44,233983,38,18531.5
ML-DSA,sign,44,70142,39,5555.2
ML-DSA,sign,44,126593,40,10026.2
ML-DSA,sign,44,121239,41,9602.1
ML-DSA,sign,44,95742,42,7582.8
ML-DSA,sign,44,70146,43,5555.6
ML-DSA,sign,44,264959,44,20984.8
ML-DSA,sign,44,239351,45,18956.6
ML-DSA,sign,44,223240,46,17680.6
ML-DSA,sign,44,152184,47,12053.0
ML-DSA,sign,44,70165,48,5557.1
ML-DSA,sign,44,126648,49,10030.5
ML-DSA,sign,44,152208,50,12054.9
ML-DSA,sign,44,290444,51,23003.2
ML-DSA,sign,44,279893,52,22167.5
ML-DSA,sign,44,301500,53,23878.8
ML-DSA,sign,44,95698,54,7579.3
ML-DSA,sign,44,131986,55,10453.3
ML-DSA,sign,44,70158,56,5556.5
ML-DSA,sign,44,121229,57,9601.3
ML-DSA,sign,44,70153,58,5556.1
ML-DSA,sign,44,95716,59,7580.7
ML-DSA,sign,44,152170,60,12051.9
ML-DSA,sign,44,603759,61,47817.7
ML-DSA,sign,44,265004,62,20988.3
ML-DSA,sign,44,254235,63,20135.4
ML-DSA,sign,44,172188,64,13637.3
ML-DSA,sign,44,301559,65,23883.5
ML-DSA,sign,44,95726,66,7581.5
ML-DSA,sign,44,95636,67,7574.4
ML-DSA,sign,44,152224,68,12056.1
ML-DSA,sign,44,95675,69,7577.5
ML-DSA,sign,44,152158,70,12050.9
ML-DSA,sign,44,152219,71,12055.7
ML-DSA,sign,44,177601,72,14066.0
ML-DSA,sign,44,264939,73,20983.2
ML-DSA,sign,44,70165,74,5557.1
ML-DSA,sign,44,239324,75,18954.5
ML-DSA,sign,44,285189,76,22587.0
ML-DSA,sign,44,101053,77,8003.4
ML-DSA,sign,44,101101,78,8007.2
ML-DSA,sign,44,70146,79,5555.6
ML-DSA,sign,44,203242,80,16096.8
ML-DSA,sign,44,193711,81,15341.9
ML-DSA,sign,44,70126,82,5554.0
ML-DSA,sign,44,95690,83,7578.6
ML-DSA,sign,44,290485,84,23006.4
ML-DSA,sign,44,126577,85,10024.9
ML-DSA,sign,44,101064,86,8004.3
ML-DSA,sign,44,70164,87,5557.0
ML-DSA,sign,44,70141,88,5555.2
ML-DSA,sign,44,131986,89,10453.3
ML-DSA,sign,44,70126,90,5554.0
ML-DSA,sign,44,203240,91,16096.6
ML-DSA,sign,44,213992,92,16948.2
ML-DSA,sign,44,70156,93,5556.4
ML-DSA,sign,44,126589,94,10025.8
ML-DSA,sign,44,285271,95,22593.5
ML-DSA,sign,44,274247,96,21720.4
ML-DSA,sign,44,208603,97,16521.4
ML-DSA,sign,44,70125,98,5553.9
ML-DSA,sign,44,70149,99,5555.8
ML-DSA,sign,44,146642,100,11614.0
ML-DSA,verify,44,43834,1,3471.7
ML-DSA,verify,44,44019,2,3486.3
ML-DSA,verify,44,43983,3,3483.5
ML-DSA,verify,44,43961,4,3481.7
ML-DSA,verify,44,43990,5,3484.0
ML-DSA,verify,44,43967,6,3482.2
ML-DSA,verify,44,43966,7,3482.1
ML-DSA,verify,44,43969,8,3482.3
ML-DSA,verify,44,43976,9,3482.9
ML-DSA,verify,44,43987,10,3483.8
ML-DSA,verify,44,43977,11,3483.0
ML-DSA,verify,44,43987,12,3483.8
ML-DSA,verify,44,43976,13,3482.9
ML-DSA,verify,44,43988,14,3483.8
ML-DSA,verify,44,43985,15,3483.6
ML-DSA,verify,44,43971,16,3482.5
ML-DSA,verify,44,43968,17,3482.3
ML-DSA,verify,44,43991,18,3484.1
ML-DSA,verify,44,43969,19,3482.3
ML-DSA,verify,44,43974,20,3482.7
ML-DSA,verify,44,43990,21,3484.0
ML-DSA,verify,44,43985,22,3483.6
ML-DSA,verify,44,43986,23,3483.7
ML-DSA,verify,44,43983,24,3483.5
ML-DSA,verify,44,43966,25,3482.1
ML-DSA,verify,44,43997,26,3484.6
ML-DSA,verify,44,43962,27,3481.8
ML-DSA,verify,44,43986,28,3483.7
ML-DSA,verify,44,43969,29,3482.3
ML-DSA,verify,44,43974,30,3482.7
ML-DSA,keygen,65,68740,1,5444.2
ML-DSA,keygen,65,68494,2,5424.7
ML-DSA,keygen,65,68404,3,5417.6
ML-DSA,keygen,65,68392,4,5416.6
ML-DSA,keygen,65,68377,5,5415.5
ML-DSA,keygen,65,68372,6,5415.1
ML-DSA,keygen,65,68395,7,5416.9
ML-DSA,keygen,65,68393,8,5416.7
ML-DSA,keygen,65,68375,9,5415.3
ML-DSA,keygen,65,68380,10,5415.7
ML-DSA,keygen,65,68379,11,5415.6
ML-DSA,keygen,65,68375,12,5415.3
ML-DSA,keygen,65,68392,13,5416.6
ML-DSA,keygen,65,68382,14,5415.9
ML-DSA,keygen,65,68379,15,5415.6
ML-DSA,keygen,65,68374,16,5415.2
ML-DSA,keygen,65,68382,17,5415.9
ML-DSA,keygen,65,68404,18,5417.6
ML-DSA,keygen,65,68379,19,5415.6
ML-DSA,keygen,65,68383,20,5415.9
ML-DSA,keygen,65,68385,21,5416.1
ML-DSA,keygen,65,68376,22,5415.4
ML-DSA,keygen,65,68392,23,5416.6
ML-DSA,keygen,65,68385,24,5416.1
ML-DSA,keygen,65,68383,25,5415.9
ML-DSA,keygen,65,68384,26,5416.0
ML-DSA,keygen,65,68373,27,5415.1
ML-DSA,keygen,65,68365,28,5414.5
ML-DSA,keygen,65,68367,29,5414.7
ML-DSA,keygen,65,68389,30,5416.4
ML-DSA,sign,65,261125,1,20681.1
ML-DSA,sign,65,150054,2,11884.3
ML-DSA,sign,65,499823,3,39586.0
ML-DSA,sign,65,414569,4,32833.9
ML-DSA,sign,65,311745,5,24690.2
ML-DSA,sign,65,141874,6,11236.4
ML-DSA,sign,65,218699,7,17321.0
ML-DSA,sign,65,226767,8,17959.9
ML-DSA,sign,65,141871,9,11236.2
ML-DSA,sign,65,141877,10,11236.7
ML-DSA,sign,65,107518,11,8515.4
ML-DSA,sign,65,542182,12,42940.8
ML-DSA,sign,65,141958,13,11243.1
ML-DSA,sign,65,321876,14,25492.6
ML-DSA,sign,65,653165,15,51730.7
ML-DSA,sign,65,107522,16,8515.7
ML-DSA,sign,65,107500,17,8514.0
ML-DSA,sign,65,346007,18,27403.8
ML-DSA,sign,65,806966,19,63911.7
ML-DSA,sign,65,107516,20,8515.3
ML-DSA,sign,65,107484,21,8512.7
ML-DSA,sign,65,576533,22,45661.4
ML-DSA,sign,65,346039,23,27406.3
ML-DSA,sign,65,756496,24,59914.5
ML-DSA,sign,65,107494,25,8513.5
ML-DSA,sign,65,149908,26,11872.7
ML-DSA,sign,65,475712,27,37676.4
ML-DSA,sign,65,184355,28,14600.9
ML-DSA,sign,65,149986,29,11878.9
ML-DSA,sign,65,107527,30,8516.1
ML-DSA,sign,65,107499,31,8513.9
ML-DSA,sign,65,149926,32,11874.1
ML-DSA,sign,65,184343,33,14600.0
ML-DSA,sign,65,107500,34,8514.0
ML-DSA,sign,65,295573,35,23409.4
ML-DSA,sign,65,337913,36,26762.7
ML-DSA,sign,65,149919,37,11873.6
ML-DSA,sign,65,107521,38,8515.7
ML-DSA,sign,65,150026,39,11882.1
ML-DSA,sign,65,584476,40,46290.5
ML-DSA,sign,65,253223,41,20055.3
ML-DSA,sign,65,226819,42,17964.1
ML-DSA,sign,65,107506,43,8514.5
ML-DSA,sign,65,738325,44,58475.3
ML-DSA,sign,65,107514,45,8515.1
ML-DSA,sign,65,107496,46,8513.7
ML-DSA,sign,65,107511,47,8514.9
ML-DSA,sign,65,261142,48,20682.4
ML-DSA,sign,65,269291,49,21327.8
ML-DSA,sign,65,107488,50,8513.0
ML-DSA,sign,65,253046,51,20041.2
ML-DSA,sign,65,261201,52,20687.1
ML-DSA,sign,65,107508,53,8514.6
ML-DSA,sign,65,483521,54,38294.9
ML-DSA,sign,65,107510,55,8514.8
ML-DSA,sign,65,107489,56,8513.1
ML-DSA,sign,65,107509,57,8514.7
ML-DSA,sign,65,337965,58,26766.8
ML-DSA,sign,65,1268522,59,100466.9
ML-DSA,sign,65,534116,60,42302.0
ML-DSA,sign,65,107503,61,8514.2
ML-DSA,sign,65,107511,62,8514.9
ML-DSA,sign,65,218761,63,17325.9
ML-DSA,sign,65,467564,64,37031.1
ML-DSA,sign,65,149962,65,11877.0
ML-DSA,sign,65,107525,66,8516.0
ML-DSA,sign,65,253109,67,20046.2
ML-DSA,sign,65,226758,68,17959.2
ML-DSA,sign,65,261200,69,20687.0
ML-DSA,sign,65,218711,70,17321.9
ML-DSA,sign,65,790800,71,62631.4
ML-DSA,sign,65,141884,72,11237.2
ML-DSA,sign,65,141902,73,11238.6
ML-DSA,sign,65,107524,74,8515.9
ML-DSA,sign,65,149978,75,11878.3
ML-DSA,sign,65,253175,76,20051.5
ML-DSA,sign,65,141913,77,11239.5
ML-DSA,sign,65,226760,78,17959.4
ML-DSA,sign,65,396614,79,31411.8
ML-DSA,sign,65,467423,80,37019.9
ML-DSA,sign,65,730072,81,57821.7
ML-DSA,sign,65,141910,82,11239.3
ML-DSA,sign,65,218808,83,17329.6
ML-DSA,sign,65,226741,84,17957.9
ML-DSA,sign,65,380313,85,30120.8
ML-DSA,sign,65,253150,86,20049.5
ML-DSA,sign,65,141870,87,11236.1
ML-DSA,sign,65,330103,88,26144.2
ML-DSA,sign,65,184331,89,14599.0
ML-DSA,sign,65,107489,90,8513.1
ML-DSA,sign,65,107518,91,8515.4
ML-DSA,sign,65,525884,92,41650.0
ML-DSA,sign,65,329984,93,26134.7
ML-DSA,sign,65,107510,94,8514.8
ML-DSA,sign,65,329858,95,26124.8
ML-DSA,sign,65,261257,96,20691.6
ML-DSA,sign,65,107497,97,8513.8
ML-DSA,sign,65,107516,98,8515.3
ML-DSA,sign,65,141883,99,11237.1
ML-DSA,sign,65,388400,100,30761.3
ML-DSA,verify,65,72146,1,5714.0
ML-DSA,verify,65,72268,2,5723.6
ML-DSA,verify,65,72210,3,5719.0
ML-DSA,verify,65,72174,4,5716.2
ML-DSA,verify,65,72190,5,5717.4
ML-DSA,verify,65,72192,6,5717.6
ML-DSA,verify,65,72195,7,5717.8
ML-DSA,verify,65,72190,8,5717.4
ML-DSA,verify,65,72188,9,5717.3
ML-DSA,verify,65,72202,10,5718.4
ML-DSA,verify,65,72198,11,5718.1
ML-DSA,verify,65,72182,12,5716.8
ML-DSA,verify,65,72202,13,5718.4
ML-DSA,verify,65,72202,14,5718.4
ML-DSA,verify,65,72190,15,5717.4
ML-DSA,verify,65,72199,16,5718.2
ML-DSA,verify,65,72199,17,5718.2
ML-DSA,verify,65,72191,18,5717.5
ML-DSA,verify,65,72186,19,5717.1
ML-DSA,verify,65,72191,20,5717.5
ML-DSA,verify,65,72197,21,5718.0
ML-DSA,verify,65,72186,22,5717.1
ML-DSA,verify,65,72201,23,5718.3
ML-DSA,verify,65,72202,24,5718.4
ML-DSA,verify,65,72202,25,5718.4
ML-DSA,verify,65,72183,26,5716.9
ML-DSA,verify,65,72199,27,5718.2
ML-DSA,verify,65,72197,28,5718.0
ML-DSA,verify,65,72184,29,5717.0
ML-DSA,verify,65,72193,30,5717.7
ML-DSA,keygen,87,114981,1,9106.5
ML-DSA,keygen,87,114664,2,9081.4
ML-DSA,keygen,87,113887,3,9019.9
ML-DSA,keygen,87,114858,4,9096.8
ML-DSA,keygen,87,114124,5,9038.6
ML-DSA,keygen,87,115091,6,9115.2
ML-DSA,keygen,87,115088,7,9115.0
ML-DSA,keygen,87,114098,8,9036.6
ML-DSA,keygen,87,114104,9,9037.0
ML-DSA,keygen,87,114363,10,9057.5
ML-DSA,keygen,87,114100,11,9036.7
ML-DSA,keygen,87,114119,12,9038.2
ML-DSA,keygen,87,114589,13,9075.4
ML-DSA,keygen,87,113870,14,9018.5
ML-DSA,keygen,87,114339,15,9055.6
ML-DSA,keygen,87,114093,16,9036.2
ML-DSA,keygen,87,115088,17,9115.0
ML-DSA,keygen,87,114844,18,9095.6
ML-DSA,keygen,87,113868,19,9018.3
ML-DSA,keygen,87,113866,20,9018.2
ML-DSA,keygen,87,114582,21,9074.9
ML-DSA,keygen,87,114831,22,9094.6
ML-DSA,keygen,87,114105,23,9037.1
ML-DSA,keygen,87,114830,24,9094.5
ML-DSA,keygen,87,114104,25,9037.0
ML-DSA,keygen,87,113859,26,9017.6
ML-DSA,keygen,87,114097,27,9036.5
ML-DSA,keygen,87,113869,28,9018.4
ML-DSA,keygen,87,113871,29,9018.6
ML-DSA,keygen,87,114348,30,9056.4
ML-DSA,sign,87,168656,1,13357.6
ML-DSA,sign,87,289991,2,22967.3
ML-DSA,sign,87,539379,3,42718.8
ML-DSA,sign,87,168644,4,13356.6
ML-DSA,sign,87,218553,5,17309.4
ML-DSA,sign,87,168650,6,13357.1
ML-DSA,sign,87,279235,7,22115.4
ML-DSA,sign,87,229255,8,18157.0
ML-DSA,sign,87,168633,9,13355.7
ML-DSA,sign,87,560997,10,44431.0
ML-DSA,sign,87,671561,11,53187.6
ML-DSA,sign,87,279242,12,22116.0
ML-DSA,sign,87,168667,13,13358.4
ML-DSA,sign,87,168652,14,13357.2
ML-DSA,sign,87,339813,15,26913.2
ML-DSA,sign,87,168657,16,13357.6
ML-DSA,sign,87,229287,17,18159.5
ML-DSA,sign,87,268370,18,21254.9
ML-DSA,sign,87,168633,19,13355.7
ML-DSA,sign,87,329132,20,26067.3
ML-DSA,sign,87,218603,21,17313.4
ML-DSA,sign,87,218603,22,17313.4
ML-DSA,sign,87,279248,23,22116.4
ML-DSA,sign,87,429038,24,33979.8
ML-DSA,sign,87,710603,25,56279.8
ML-DSA,sign,87,168654,26,13357.4
ML-DSA,sign,87,168646,27,13356.8
ML-DSA,sign,87,218560,28,17310.0
ML-DSA,sign,87,168631,29,13355.6
ML-DSA,sign,87,279199,30,22112.6
ML-DSA,sign,87,339724,31,26906.1
ML-DSA,sign,87,168647,32,13356.8
ML-DSA,sign,87,511226,33,40489.1
ML-DSA,sign,87,168633,34,13355.7
ML-DSA,sign,87,268506,35,21265.7
ML-DSA,sign,87,389894,36,30879.6
ML-DSA,sign,87,650097,37,51487.7
ML-DSA,sign,87,350733,38,27778.1
ML-DSA,sign,87,168638,39,13356.1
ML-DSA,sign,87,350755,40,27779.8
ML-DSA,sign,87,218549,41,17309.1
ML-DSA,sign,87,339846,42,26915.8
ML-DSA,sign,87,218525,43,17307.2
ML-DSA,sign,87,721472,44,57140.6
ML-DSA,sign,87,660840,45,52338.5
ML-DSA,sign,87,732258,46,57994.8
ML-DSA,sign,87,229289,47,18159.7
ML-DSA,sign,87,168695,48,13360.6
ML-DSA,sign,87,660706,49,52327.9
ML-DSA,sign,87,168633,50,13355.7
ML-DSA,sign,87,279083,51,22103.4
ML-DSA,sign,87,528882,52,41887.5
ML-DSA,sign,87,168618,53,13354.5
ML-DSA,sign,87,268394,54,21256.8
ML-DSA,sign,87,168650,55,13357.1
ML-DSA,sign,87,168643,56,13356.5
ML-DSA,sign,87,500351,57,39627.8
ML-DSA,sign,87,229262,58,18157.6
ML-DSA,sign,87,621979,59,49260.7
ML-DSA,sign,87,781966,60,61931.7
ML-DSA,sign,87,329238,61,26075.6
ML-DSA,sign,87,450596,62,35687.2
ML-DSA,sign,87,268555,63,21269.6
ML-DSA,sign,87,389843,64,30875.6
ML-DSA,sign,87,831853,65,65882.8
ML-DSA,sign,87,450600,66,35687.5
ML-DSA,sign,87,168631,67,13355.6
ML-DSA,sign,87,168636,68,13356.0
ML-DSA,sign,87,268503,69,21265.4
ML-DSA,sign,87,168637,70,13356.1
ML-DSA,sign,87,229324,71,18162.5
ML-DSA,sign,87,229361,72,18165.4
ML-DSA,sign,87,229344,73,18164.0
ML-DSA,sign,87,339949,74,26924.0
ML-DSA,sign,87,168622,75,13354.9
ML-DSA,sign,87,510975,76,40469.2
ML-DSA,sign,87,168624,77,13355.0
ML-DSA,sign,87,279118,78,22106.1
ML-DSA,sign,87,168658,79,13357.7
ML-DSA,sign,87,350674,80,27773.4
ML-DSA,sign,87,450558,81,35684.2
ML-DSA,sign,87,279260,82,22117.4
ML-DSA,sign,87,168641,83,13356.4
ML-DSA,sign,87,500079,84,39606.3
ML-DSA,sign,87,339799,85,26912.1
ML-DSA,sign,87,218547,86,17308.9
ML-DSA,sign,87,218515,87,17306.4
ML-DSA,sign,87,378996,88,30016.5
ML-DSA,sign,87,279256,89,22117.1
ML-DSA,sign,87,168659,90,13357.8
ML-DSA,sign,87,168641,91,13356.4
ML-DSA,sign,87,1124596,92,89068.0
ML-DSA,sign,87,500385,93,39630.5
ML-DSA,sign,87,168656,94,13357.6
ML-DSA,sign,87,168649,95,13357.0
ML-DSA,sign,87,390019,96,30889.5
ML-DSA,sign,87,974961,97,77216.9
ML-DSA,sign,87,350732,98,27778.0
ML-DSA,sign,87,168649,99,13357.0
ML-DSA,sign,87,168652,100,13357.2
ML-DSA,verify,87,120204,1,9520.2
ML-DSA,verify,87,120364,2,9532.8
ML-DSA,verify,87,120336,3,9530.6
ML-DSA,verify,87,120336,4,9530.6
ML-DSA,verify,87,120315,5,9528.9
ML-DSA,verify,87,120280,6,9526.2
ML-DSA,verify,87,120307,7,9528.3
ML-DSA,verify,87,120313,8,9528.8
ML-DSA,verify,87,120321,9,9529.4
ML-DSA,verify,87,120316,10,9529.0
ML-DSA,verify,87,120299,11,9527.7
ML-DSA,verify,87,120321,12,9529.4
ML-DSA,verify,87,120298,13,9527.6
ML-DSA,verify,87,120302,14,9527.9
ML-DSA,verify,87,120320,15,9529.3
ML-DSA,verify,87,120314,16,9528.9
ML-DSA,verify,87,120286,17,9526.7
ML-DSA,verify,87,120302,18,9527.9
ML-DSA,verify,87,120298,19,9527.6
ML-DSA,verify,87,120326,20,9529.8
ML-DSA,verify,87,120304,21,9528.1
ML-DSA,verify,87,120320,22,9529.3
ML-DSA,verify,87,120322,23,9529.5
ML-DSA,verify,87,120312,24,9528.7
ML-DSA,verify,87,120315,25,9528.9
ML-DSA,verify,87,120307,26,9528.3
ML-DSA,verify,87,120304,27,9528.1
ML-DSA,verify,87,120307,28,9528.3
ML-DSA,verify,87,120333,29,9530.4
ML-DSA,verify,87,120307,30,9528.3
